model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,ko,raw,r10,0.23828125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,ko,raw,mrr,0.12482744952345004,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,zh,raw,r1,0.078125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,zh,raw,r5,0.181640625,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,zh,raw,r10,0.25,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,zh,raw,mrr,0.13628484692519294,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,en,raw,r1,0.333984375,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,en,raw,r5,0.546875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,en,raw,r10,0.6328125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,en,raw,mrr,0.43322556400001666,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,ko,raw,r1,0.064453125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,ko,raw,r5,0.1328125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,ko,raw,r10,0.1875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,ko,raw,mrr,0.10706856486733393,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,ja,raw,r1,0.04296875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,ja,raw,r5,0.123046875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,ja,raw,r10,0.158203125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,zh,ja,raw,mrr,0.087561227805672,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,ko,raw,r1,0.232421875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,ko,raw,r5,0.453125,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,ko,raw,r10,0.5625,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,ko,raw,mrr,0.34101945878863704,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,ja,raw,r1,0.201171875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,ja,raw,r5,0.404296875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,ja,raw,r10,0.525390625,512
