model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval
trillionlabs/Tri-0.5B-Base,15,0.625,last_token,normal,,,,language_probe_macro_f1,0.9975595460282407,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,en,ko,r1,0.744140625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,en,ko,mrr,0.8038280390150904,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,en,ja,r1,0.568359375,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,en,ja,mrr,0.6597063271134844,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,en,zh,r1,0.7890625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,en,zh,mrr,0.8553255053261655,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ko,en,r1,0.71484375,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ko,en,mrr,0.778258563099774,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ko,ja,r1,0.5546875,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ko,ja,mrr,0.6262196988156218,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ko,zh,r1,0.666015625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ko,zh,mrr,0.7321354834174946,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ja,en,r1,0.681640625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ja,en,mrr,0.7642634062550946,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ja,ko,r1,0.705078125,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ja,ko,mrr,0.7670505637636308,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ja,zh,r1,0.634765625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,ja,zh,mrr,0.7195686200015198,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,zh,en,r1,0.78515625,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,zh,en,mrr,0.8417682364349743,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,zh,ko,r1,0.654296875,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,zh,ko,mrr,0.7250600706152703,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,zh,ja,r1,0.474609375,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,zh,ja,mrr,0.5553340175980749,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,,,language_probe_accuracy,0.9970703125,1024,2048
trillionlabs/Tri-0.5B-Base,16,0.6666666666666666,last_token,normal,,,,language_probe_macro_f1,0.9970698305346404,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,en,ko,r1,0.703125,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,en,ko,mrr,0.771919764136184,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,en,ja,r1,0.47265625,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,en,ja,mrr,0.5772676620534727,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,en,zh,r1,0.689453125,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,en,zh,mrr,0.7748376485449086,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ko,en,r1,0.689453125,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ko,en,mrr,0.7614531209315734,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ko,ja,r1,0.48046875,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ko,ja,mrr,0.547594162514643,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ko,zh,r1,0.58984375,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ko,zh,mrr,0.6723406464924883,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ja,en,r1,0.58984375,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ja,en,mrr,0.7007159727045562,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ja,ko,r1,0.58984375,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ja,ko,mrr,0.6834323580922255,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ja,zh,r1,0.607421875,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,ja,zh,mrr,0.6943667546345714,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,zh,en,r1,0.744140625,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,zh,en,mrr,0.8105187611786558,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,zh,ko,r1,0.615234375,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,zh,ko,mrr,0.6969875693958273,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,zh,ja,r1,0.423828125,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,zh,ja,mrr,0.5104660143359794,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,,,language_probe_accuracy,0.99755859375,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,last_token,normal,,,,language_probe_macro_f1,0.9975600052195976,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,en,ko,r1,0.6484375,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,en,ko,mrr,0.7300497482490554,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,en,ja,r1,0.392578125,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,en,ja,mrr,0.49383280404132135,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,en,zh,r1,0.626953125,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,en,zh,mrr,0.7302772093957529,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ko,en,r1,0.65234375,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ko,en,mrr,0.7288541323801251,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ko,ja,r1,0.380859375,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ko,ja,mrr,0.457072472401329,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ko,zh,r1,0.548828125,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ko,zh,mrr,0.643403732312239,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ja,en,r1,0.556640625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ja,en,mrr,0.6654825437608454,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ja,ko,r1,0.5546875,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ja,ko,mrr,0.6545426128985927,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ja,zh,r1,0.583984375,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,ja,zh,mrr,0.6833274573694581,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,zh,en,r1,0.66796875,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,zh,en,mrr,0.7556173889889186,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,zh,ko,r1,0.56640625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,zh,ko,mrr,0.6621403287582663,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,zh,ja,r1,0.37890625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,zh,ja,mrr,0.45866174762757606,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,,,language_probe_accuracy,0.99853515625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,last_token,normal,,,,language_probe_macro_f1,0.9985361015569041,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,en,ko,r1,0.69921875,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,en,ko,mrr,0.7689449290889812,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,en,ja,r1,0.41015625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,en,ja,mrr,0.507289464096973,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,en,zh,r1,0.64453125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,en,zh,mrr,0.7432167119076265,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ko,en,r1,0.70703125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ko,en,mrr,0.7793652438960504,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ko,ja,r1,0.400390625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ko,ja,mrr,0.4720775058523283,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ko,zh,r1,0.55078125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ko,zh,mrr,0.6445676357249721,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ja,en,r1,0.595703125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ja,en,mrr,0.7071251415127234,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ja,ko,r1,0.625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ja,ko,mrr,0.7130005791106893,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ja,zh,r1,0.666015625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,ja,zh,mrr,0.7554974175997146,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,zh,en,r1,0.626953125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,zh,en,mrr,0.7424660155563163,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,zh,ko,r1,0.55859375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,zh,ko,mrr,0.6541302491453138,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,zh,ja,r1,0.427734375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,zh,ja,mrr,0.5009272826410476,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,,,language_probe_accuracy,0.998046875,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,last_token,normal,,,,language_probe_macro_f1,0.9980487637728723,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,en,ko,r1,0.77734375,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,en,ko,mrr,0.8384619127418536,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,en,ja,r1,0.578125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,en,ja,mrr,0.6599953545561386,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,en,zh,r1,0.806640625,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,en,zh,mrr,0.8672382135778289,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ko,en,r1,0.783203125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ko,en,mrr,0.8376375527730091,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ko,ja,r1,0.525390625,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ko,ja,mrr,0.5862206874286742,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ko,zh,r1,0.67578125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ko,zh,mrr,0.7546981914432964,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ja,en,r1,0.703125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ja,en,mrr,0.789604373171228,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ja,ko,r1,0.70703125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ja,ko,mrr,0.7731674443303915,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ja,zh,r1,0.734375,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,ja,zh,mrr,0.810075953223589,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,zh,en,r1,0.767578125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,zh,en,mrr,0.839179021560798,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,zh,ko,r1,0.6640625,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,zh,ko,mrr,0.7474430595558303,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,zh,ja,r1,0.513671875,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,zh,ja,mrr,0.5807819089025823,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,,,language_probe_accuracy,0.99853515625,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,last_token,normal,,,,language_probe_macro_f1,0.9985361015569041,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,en,ko,r1,0.7421875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,en,ko,mrr,0.807528107481768,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,en,ja,r1,0.55078125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,en,ja,mrr,0.6361802751734806,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,en,zh,r1,0.72265625,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,en,zh,mrr,0.8070286658040222,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ko,en,r1,0.7578125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ko,en,mrr,0.8192079946229763,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ko,ja,r1,0.51171875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ko,ja,mrr,0.5848790359047369,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ko,zh,r1,0.595703125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ko,zh,mrr,0.6932145256877872,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ja,en,r1,0.658203125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ja,en,mrr,0.7629620529630817,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ja,ko,r1,0.638671875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ja,ko,mrr,0.721963008250347,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ja,zh,r1,0.7265625,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,ja,zh,mrr,0.7995345044880716,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,zh,en,r1,0.748046875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,zh,en,mrr,0.8268310885492196,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,zh,ko,r1,0.59765625,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,zh,ko,mrr,0.6903816766622741,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,zh,ja,r1,0.501953125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,zh,ja,mrr,0.5777316604800586,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,,,language_probe_accuracy,0.9990234375,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,last_token,normal,,,,language_probe_macro_f1,0.9990239120120274,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,en,ko,r1,0.671875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,en,ko,mrr,0.7582817177413232,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,en,ja,r1,0.5703125,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,en,ja,mrr,0.660161889721832,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,en,zh,r1,0.626953125,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,en,zh,mrr,0.7262567317702547,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ko,en,r1,0.779296875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ko,en,mrr,0.8379591859664571,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ko,ja,r1,0.580078125,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ko,ja,mrr,0.6527326078804638,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ko,zh,r1,0.583984375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ko,zh,mrr,0.6902965178788129,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ja,en,r1,0.701171875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ja,en,mrr,0.7907188603990298,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ja,ko,r1,0.650390625,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ja,ko,mrr,0.7311592548217352,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ja,zh,r1,0.7265625,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,ja,zh,mrr,0.8061109041805719,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,zh,en,r1,0.76171875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,zh,en,mrr,0.8362554715141767,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,zh,ko,r1,0.576171875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,zh,ko,mrr,0.6802076154327419,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,zh,ja,r1,0.521484375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,zh,ja,mrr,0.6027164239281108,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,,,language_probe_accuracy,0.9990234375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,last_token,normal,,,,language_probe_macro_f1,0.9990239120120274,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,en,ko,r1,0.376953125,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,en,ko,mrr,0.47947264541890866,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,en,ja,r1,0.21875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,en,ja,mrr,0.3460980837281351,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,en,zh,r1,0.154296875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,en,zh,mrr,0.2808612685223699,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ko,en,r1,0.806640625,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ko,en,mrr,0.8575640304128536,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ko,ja,r1,0.490234375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ko,ja,mrr,0.5815775706922863,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ko,zh,r1,0.197265625,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ko,zh,mrr,0.3197247783062014,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ja,en,r1,0.615234375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ja,en,mrr,0.7423537503011033,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ja,ko,r1,0.486328125,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ja,ko,mrr,0.5981657812982625,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ja,zh,r1,0.71484375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,ja,zh,mrr,0.7883125902038431,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,zh,en,r1,0.630859375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,zh,en,mrr,0.7739671573708147,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,zh,ko,r1,0.361328125,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,zh,ko,mrr,0.49881795535305956,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,zh,ja,r1,0.5390625,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,zh,ja,mrr,0.6254651063063184,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,,,language_probe_accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,normal,,,,language_probe_macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,en,ko,r1,0.037109375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,en,ko,mrr,0.08092799574583848,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,en,ja,r1,0.064453125,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,en,ja,mrr,0.13551429998513886,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,en,zh,r1,0.01171875,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,en,zh,mrr,0.06766429280511563,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,ko,en,r1,0.619140625,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,ko,en,mrr,0.7262222713319382,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,ko,ja,r1,0.34375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,normal,,ko,ja,mrr,0.4593835656177462,1024,2048
