model,layer,normalized_depth,pooling,record_type,basis,k,seed,source_language,target_language,metric,value,n_train,n_eval
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,en,ko,r1,0.29296875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,en,ko,mrr,0.3435170884136689,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,en,ja,r1,0.3046875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,en,ja,mrr,0.38171051162578695,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,en,zh,r1,0.224609375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,en,zh,mrr,0.29744919216264326,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ko,en,r1,0.20703125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ko,en,mrr,0.24590341368088425,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ko,ja,r1,0.283203125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ko,ja,mrr,0.3413425511089813,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ko,zh,r1,0.1640625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ko,zh,mrr,0.21862350132190794,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ja,en,r1,0.29296875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ja,en,mrr,0.3386914588160554,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ja,ko,r1,0.3984375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ja,ko,mrr,0.47936780113452193,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ja,zh,r1,0.474609375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,ja,zh,mrr,0.5314508113484627,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,zh,en,r1,0.2578125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,zh,en,mrr,0.3050193503584311,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,zh,ko,r1,0.345703125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,zh,ko,mrr,0.42368728607971096,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,zh,ja,r1,0.486328125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,5,zh,ja,mrr,0.5529727686638425,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,5,,,accuracy,0.99853515625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,5,,,macro_f1,0.9985351534587528,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,en,ko,r1,0.283203125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,en,ko,mrr,0.3363814924469567,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,en,ja,r1,0.298828125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,en,ja,mrr,0.3774107699344177,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,en,zh,r1,0.220703125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,en,zh,mrr,0.29329631548701773,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ko,en,r1,0.205078125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ko,en,mrr,0.24336758160654226,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ko,ja,r1,0.28515625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ko,ja,mrr,0.34291900035834977,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ko,zh,r1,0.162109375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ko,zh,mrr,0.21718598889156882,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ja,en,r1,0.2890625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ja,en,mrr,0.3358773405496869,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ja,ko,r1,0.40234375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ja,ko,mrr,0.4811456107850144,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ja,zh,r1,0.474609375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,ja,zh,mrr,0.5313630902633188,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,zh,en,r1,0.2578125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,zh,en,mrr,0.30390648199903325,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,zh,ko,r1,0.341796875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,zh,ko,mrr,0.4211350848221965,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,zh,ja,r1,0.48828125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,6,zh,ja,mrr,0.5545998370098065,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,6,,,accuracy,0.998046875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,6,,,macro_f1,0.9980459194621272,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,en,ko,r1,0.28515625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,en,ko,mrr,0.3376057969731907,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,en,ja,r1,0.298828125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,en,ja,mrr,0.37743017902339726,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,en,zh,r1,0.220703125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,en,zh,mrr,0.2947681337814838,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ko,en,r1,0.205078125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ko,en,mrr,0.24375313090082726,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ko,ja,r1,0.28125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ko,ja,mrr,0.3401090294993886,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ko,zh,r1,0.162109375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ko,zh,mrr,0.21758237993937446,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ja,en,r1,0.291015625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ja,en,mrr,0.337009053705429,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ja,ko,r1,0.400390625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ja,ko,mrr,0.47864639846680657,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ja,zh,r1,0.478515625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,ja,zh,mrr,0.5335676702092985,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,zh,en,r1,0.255859375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,zh,en,mrr,0.30305670840722143,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,zh,ko,r1,0.337890625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,zh,ko,mrr,0.4186330535445818,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,zh,ja,r1,0.48828125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,7,zh,ja,mrr,0.5540000263716456,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,7,,,accuracy,0.99755859375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,7,,,macro_f1,0.9975595255770628,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,en,ko,r1,0.291015625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,en,ko,mrr,0.34126237374883717,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,en,ja,r1,0.298828125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,en,ja,mrr,0.37709722304894105,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,en,zh,r1,0.22265625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,en,zh,mrr,0.2955043555104084,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ko,en,r1,0.20703125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ko,en,mrr,0.24471313725935412,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ko,ja,r1,0.28125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ko,ja,mrr,0.34061969131133835,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ko,zh,r1,0.162109375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ko,zh,mrr,0.21722368692075342,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ja,en,r1,0.2890625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ja,en,mrr,0.3368400057716425,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ja,ko,r1,0.400390625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ja,ko,mrr,0.48002599852945727,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ja,zh,r1,0.47265625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,ja,zh,mrr,0.5296898505354506,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,zh,en,r1,0.255859375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,zh,en,mrr,0.30318783213872547,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,zh,ko,r1,0.33984375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,zh,ko,mrr,0.4206372107390952,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,zh,ja,r1,0.4921875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,8,zh,ja,mrr,0.5574519151231307,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,8,,,accuracy,0.9970703125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,8,,,macro_f1,0.997071246666323,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,en,ko,r1,0.283203125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,en,ko,mrr,0.3371598682387338,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,en,ja,r1,0.294921875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,en,ja,mrr,0.3749922802563245,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,en,zh,r1,0.22265625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,en,zh,mrr,0.29481872850315693,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ko,en,r1,0.205078125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ko,en,mrr,0.2434040557342109,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ko,ja,r1,0.28125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ko,ja,mrr,0.3401979038025015,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ko,zh,r1,0.162109375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ko,zh,mrr,0.2169480898158388,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ja,en,r1,0.287109375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ja,en,mrr,0.33571922470169896,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ja,ko,r1,0.400390625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ja,ko,mrr,0.47881382214207635,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ja,zh,r1,0.4765625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,ja,zh,mrr,0.5319377327953043,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,zh,en,r1,0.25390625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,zh,en,mrr,0.3017063270361865,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,zh,ko,r1,0.33984375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,zh,ko,mrr,0.41984708268658066,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,zh,ja,r1,0.48828125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,retrieval,random,3,9,zh,ja,mrr,0.5534982349345161,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,9,,,accuracy,0.99853515625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,language_probe,random,3,9,,,macro_f1,0.9985356321562895,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,subspace_variance,language_subspace,1,,,,cumulative_explained_variance,0.9725159216928708,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,subspace_variance,language_subspace,2,,,,cumulative_explained_variance,0.9934524639309292,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,subspace_variance,language_subspace,3,,,,cumulative_explained_variance,0.9999999999999999,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,en,ko,r1,0.298828125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,en,ko,mrr,0.34925130770368784,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,en,ja,r1,0.328125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,en,ja,mrr,0.40041716714253167,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,en,zh,r1,0.240234375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,en,zh,mrr,0.3152909517611047,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ko,en,r1,0.205078125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ko,en,mrr,0.24675506763184724,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ko,ja,r1,0.29296875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ko,ja,mrr,0.3571660179690384,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ko,zh,r1,0.18359375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ko,zh,mrr,0.24006529682216993,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ja,en,r1,0.298828125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ja,en,mrr,0.345908514589458,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ja,ko,r1,0.416015625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ja,ko,mrr,0.49657709245061493,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ja,zh,r1,0.494140625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,ja,zh,mrr,0.5539920936269036,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,zh,en,r1,0.251953125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,zh,en,mrr,0.3043834291521466,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,zh,ko,r1,0.36328125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,zh,ko,mrr,0.4436957882666116,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,zh,ja,r1,0.498046875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,raw,0,,zh,ja,mrr,0.5634747985904339,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,language_probe,raw,0,,,,accuracy,0.9990234375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,language_probe,raw,0,,,,macro_f1,0.9990239120120274,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,en,ko,r1,0.701171875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,en,ko,mrr,0.744277440830881,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,en,ja,r1,0.505859375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,en,ja,mrr,0.5887819395072647,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,en,zh,r1,0.36328125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,en,zh,mrr,0.44138610386458477,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ko,en,r1,0.7265625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ko,en,mrr,0.7697120576526806,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ko,ja,r1,0.537109375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ko,ja,mrr,0.62241277735591,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ko,zh,r1,0.30078125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ko,zh,mrr,0.3777501156033552,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ja,en,r1,0.638671875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ja,en,mrr,0.7056220004360737,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ja,ko,r1,0.61328125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ja,ko,mrr,0.6868558183000106,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ja,zh,r1,0.587890625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,ja,zh,mrr,0.6583789307532032,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,zh,en,r1,0.5703125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,zh,en,mrr,0.6425961724194579,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,zh,ko,r1,0.4375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,zh,ko,mrr,0.5409724067614843,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,zh,ja,r1,0.65625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,language_subspace,1,,zh,ja,mrr,0.7167413483331696,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,language_probe,language_subspace,1,,,,accuracy,0.84228515625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,language_probe,language_subspace,1,,,,macro_f1,0.8434956798588845,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,en,ko,r1,0.673828125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,en,ko,mrr,0.7317732631394904,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,en,ja,r1,0.62109375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,en,ja,mrr,0.7008812319741795,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,en,zh,r1,0.380859375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,en,zh,mrr,0.47716700112848404,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ko,en,r1,0.625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ko,en,mrr,0.6974628633274232,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ko,ja,r1,0.55859375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ko,ja,mrr,0.6324367947647651,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ko,zh,r1,0.28515625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ko,zh,mrr,0.37458835012011393,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ja,en,r1,0.587890625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ja,en,mrr,0.6617070799443053,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ja,ko,r1,0.529296875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ja,ko,mrr,0.602082099451094,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ja,zh,r1,0.669921875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,ja,zh,mrr,0.747821578702349,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,zh,en,r1,0.419921875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,zh,en,mrr,0.4993815441969186,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,zh,ko,r1,0.44921875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,zh,ko,mrr,0.5382160506281579,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,zh,ja,r1,0.755859375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,top_pca,1,,zh,ja,mrr,0.8117582060393982,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,language_probe,top_pca,1,,,,accuracy,0.998046875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,language_probe,top_pca,1,,,,macro_f1,0.9980468712746955,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,random,1,0,en,ko,r1,0.298828125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,random,1,0,en,ko,mrr,0.348839225904945,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,retrieval,random,1,0,en,ja,r1,0.32421875,1024,2048
